,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
10,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,11,9,15,5,7,10,2,9,0,0,8,0,6,0,0,0,0,0,0,0,2,0,0,4,0,1,0,2,0,4,0,0,0,8,0,7,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11,0,0,2,0,0,9,0,4,1,0,0,0,0,0,0,1,0,0,0,0,8,9,9,13,6,7,10,0,7,2,0,5,0,13,3,1,7,0,0,0,1,2,1,2,3,0,2,0,0,7,2,0,0,0,5,0,6,0,5,1,12,2,7,0,2,7,0,0,1,0,0,0,0,0,0,5,7,4,0,0,0,0,2,0,7,0,2,0,1,0,0
12,0,0,0,1,0,0,9,0,6,0,0,0,0,0,0,2,0,0,0,0,0,7,7,8,15,5,6,9,0,6,0,0,4,3,12,2,1,6,0,0,2,0,4,0,1,2,2,2,0,0,6,1,0,0,0,5,0,4,0,3,2,11,2,6,0,2,7,0,2,0,0,0,0,0,0,0,5,6,3,0,5,0,2,1,0,6,0,1,2,0,0
13,0,0,2,0,0,0,0,11,1,3,0,0,0,0,0,0,0,0,2,0,0,0,4,6,7,12,7,3,6,2,3,0,1,4,2,12,2,3,5,0,0,4,0,6,0,3,1,1,0,0,0,3,2,0,0,0,5,0,0,0,3,1,11,8,8,0,1,7,0,0,0,0,1,0,0,0,0,2,5,1,0,1,0,0,1,0,8,0,0,2,0
14,0,0,0,0,0,0,0,1,11,1,0,3,0,0,0,0,0,0,2,0,0,0,0,3,6,5,14,4,0,5,0,0,6,1,1,2,12,4,2,8,0,2,4,0,9,2,3,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,1,12,7,8,0,4,7,0,0,0,6,0,0,0,0,0,1,3,0,0,1,0,0,0,0,5,0,3,0
15,0,2,0,0,0,0,1,0,1,14,4,0,0,0,3,0,0,1,0,0,0,0,0,0,1,3,5,12,2,0,2,1,0,4,4,0,2,12,3,0,6,0,0,0,0,9,0,2,0,0,0,3,0,6,2,0,0,0,5,0,0,3,0,2,8,5,7,0,2,9,0,0,0,4,0,1,0,3,0,1,2,2,0,4,0,2,0,0,3,0,4
16,0,0,0,0,0,0,0,0,1,4,14,4,0,0,0,4,0,0,0,0,0,0,0,0,1,1,2,4,11,1,0,2,0,0,2,2,0,2,17,7,1,5,1,0,0,0,10,5,1,0,0,0,2,0,5,7,0,0,0,3,0,0,2,0,0,7,10,5,1,1,8,0,0,0,4,0,0,0,2,0,1,1,3,0,3,0,0,0,1,1,0
17,0,0,2,0,0,0,0,2,0,0,4,14,4,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,1,13,3,0,3,0,0,2,2,2,7,17,7,3,4,3,0,2,0,9,2,1,0,0,1,0,0,4,7,0,0,0,3,0,0,8,2,0,6,10,4,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
18,0,2,0,0,0,0,1,0,0,5,1,4,10,2,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,9,4,0,0,5,0,0,0,0,7,14,5,0,0,0,0,0,0,7,0,0,5,0,0,2,0,1,3,2,0,0,8,0,0,4,0,0,3,7,6,0,0,4,0,0,1,0,5,0,0,0,2,0,5,0,2,0,0,0,0,2
19,0,5,0,0,0,0,4,0,0,2,9,0,1,8,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,2,1,0,0,0,0,4,11,2,0,0,0,0,0,0,4,0,2,2,0,5,1,0,0,8,0,0,2,5,0,0,1,0,0,0,12,3,0,0,2,0,4,0,2,2,0,0,5,0,2,2,5,0,0,0,0,4
20,0,0,3,0,0,0,0,2,1,0,2,7,0,0,6,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,12,2,0,0,0,0,5,0,1,3,12,2,0,0,1,5,0,0,3,0,1,2,0,10,0,0,0,6,0,0,1,4,0,0,6,0,1,2,11,2,0,0,2,0,3,0,1,0,0,0,6,0,1,1,3,0,1,0,0
21,0,0,0,0,0,0,0,0,2,0,0,5,6,0,0,6,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,9,12,2,0,0,2,0,8,0,3,3,11,5,2,0,0,2,0,0,0,6,0,0,0,13,3,0,0,6,0,0,2,3,0,0,9,0,0,1,10,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0
22,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,3,0,0,10,9,0,8,0,0,8,0,0,0,0,8,0,0,9,8,0,0,0,2,0,8,0,3,2,8,3,2,0,0,2,0,0,0,14,4,0,3,21,11,0,0,2,0,0,1,3,0,0,9,0,0,0,8,5,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
23,0,5,0,0,0,4,4,0,0,2,4,0,0,1,5,0,0,7,0,0,6,6,0,5,0,0,5,0,0,0,0,12,2,0,11,4,0,0,0,0,0,5,0,0,0,5,0,1,0,0,0,2,0,4,19,9,0,11,26,16,4,2,0,0,0,0,2,0,0,14,4,0,0,6,1,12,2,2,0,0,0,5,0,2,0,8,0,0,0,0,4
24,0,5,1,0,0,0,8,0,0,2,6,0,0,0,3,2,0,4,4,0,0,3,2,0,2,0,0,3,0,0,0,4,9,0,2,7,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,9,18,8,1,16,22,13,6,0,0,0,0,0,0,0,5,11,1,0,0,2,5,9,4,0,0,0,5,2,2,0,5,4,0,0,0,4
25,0,0,7,0,0,0,0,10,0,0,0,6,0,0,0,2,0,0,6,1,0,0,0,1,0,0,2,0,0,2,0,0,5,9,0,2,7,3,0,0,0,2,0,4,0,2,0,1,0,0,0,0,3,0,0,8,18,8,6,16,22,12,6,6,2,0,0,0,0,0,4,10,2,0,0,0,5,6,3,0,0,0,4,0,2,0,7,1,0,0,0
26,0,0,0,6,0,0,0,0,15,5,0,0,5,0,0,5,0,0,0,6,1,0,0,0,6,0,0,1,0,0,2,0,0,6,6,0,3,7,4,0,5,0,7,0,3,0,7,1,0,1,0,0,0,3,0,1,8,18,8,6,17,19,13,5,6,3,1,0,5,0,0,3,10,1,0,0,1,2,5,1,2,0,5,1,1,0,0,6,6,0,0
27,0,0,0,0,14,4,0,0,5,11,1,0,0,2,0,0,2,0,0,8,14,4,8,0,0,14,4,0,0,0,8,0,0,0,2,4,0,1,7,1,0,3,0,6,0,1,0,7,0,0,0,0,0,8,0,0,0,16,14,6,7,13,19,10,4,6,3,0,0,1,0,0,1,7,9,0,0,0,0,2,0,0,0,1,1,0,0,0,6,3,0
28,0,0,0,0,4,14,4,0,0,2,8,4,0,0,0,0,0,0,2,0,6,13,3,7,0,4,16,6,0,0,0,5,6,0,0,2,4,2,0,10,1,2,3,0,9,2,1,0,4,0,0,0,6,0,5,0,3,6,13,14,6,4,13,20,10,4,5,6,0,0,0,0,6,0,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,9,0
29,0,0,8,0,0,4,10,12,2,0,0,6,3,0,0,0,0,0,0,1,0,5,12,2,7,0,6,12,2,8,0,0,4,8,0,0,4,4,0,0,10,1,2,11,1,9,2,0,0,6,0,0,0,5,0,3,0,2,3,12,16,6,6,15,28,18,6,3,6,0,0,0,0,2,0,1,8,0,0,0,0,0,0,0,2,0,8,0,0,0,5
30,0,4,0,7,0,0,9,6,10,3,5,0,3,2,1,0,0,5,0,0,0,0,2,9,0,3,0,5,11,1,4,5,0,1,9,0,0,1,4,0,0,7,0,1,8,0,7,2,0,0,5,1,0,0,9,0,0,0,6,2,9,17,7,5,16,25,18,8,1,10,0,0,0,0,0,5,0,9,0,0,0,4,0,1,0,6,0,7,0,0,5
31,0,0,6,0,7,1,0,11,7,6,0,4,0,1,0,2,0,0,5,0,0,0,0,0,10,0,3,0,3,13,3,1,5,7,0,10,7,0,0,3,1,0,8,2,0,8,1,6,0,7,0,1,1,0,0,8,0,0,0,7,9,7,24,14,7,23,24,17,9,0,8,0,0,0,0,0,12,2,7,0,0,0,5,0,8,0,8,0,8,0,0
32,0,0,0,5,0,5,1,1,13,6,6,0,3,0,0,2,0,0,0,3,0,0,0,0,2,8,0,2,0,3,11,3,0,5,6,0,10,6,0,0,5,0,2,7,1,0,10,1,5,0,6,0,0,0,0,0,7,0,0,0,7,8,14,23,13,13,23,23,19,9,0,7,0,0,0,0,2,11,1,5,5,0,2,4,0,7,0,7,2,7,0
33,0,5,0,0,1,0,9,0,3,15,10,2,0,1,2,0,1,4,0,0,0,0,0,0,0,0,5,0,0,0,1,15,5,0,7,2,0,7,5,0,0,2,0,0,3,0,0,9,0,2,0,8,0,0,5,0,0,3,5,0,0,9,5,13,19,10,13,19,20,24,14,2,4,0,0,4,0,4,8,0,4,10,0,4,1,5,3,0,4,0,11
34,0,0,7,0,0,2,0,11,1,5,12,9,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,3,0,2,0,5,15,12,2,8,9,0,6,4,1,0,3,2,0,3,1,0,7,7,0,0,8,0,0,4,0,0,0,6,7,0,16,6,15,26,16,12,20,17,22,12,2,2,0,0,11,1,2,6,0,1,11,1,11,1,7,1,1,3,1
35,0,4,0,6,0,0,7,1,9,2,10,9,6,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,12,13,3,5,6,0,3,2,0,0,0,0,0,1,1,0,4,6,1,0,4,4,0,1,0,4,0,3,8,6,13,5,14,26,16,10,24,14,19,9,1,0,5,1,12,2,1,6,4,1,12,2,15,5,6,0,0,8
36,0,0,4,0,6,0,0,7,6,6,0,9,8,5,0,6,0,0,5,0,0,0,0,0,5,0,0,0,0,2,0,0,5,6,9,12,4,5,7,0,8,2,5,0,0,0,5,2,0,1,3,3,1,0,1,5,0,1,0,3,1,0,9,5,13,6,16,25,21,14,23,13,19,9,1,0,6,2,11,1,3,3,9,2,13,5,15,5,11,1,0
37,0,0,8,0,0,5,0,8,7,2,2,0,8,4,1,0,3,0,0,4,0,0,0,0,0,4,0,0,0,8,1,0,0,7,2,8,14,4,3,5,0,8,2,13,3,0,0,3,0,2,0,0,2,0,0,0,3,0,0,0,5,0,2,11,13,15,6,14,25,17,13,22,12,15,8,0,2,2,1,8,0,0,3,5,4,9,13,11,5,9,0
38,0,4,0,7,0,0,10,0,6,8,7,0,0,7,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,8,0,5,11,4,0,3,0,6,3,10,0,0,0,2,0,1,1,0,0,4,0,0,0,4,0,0,6,0,1,7,10,15,5,15,29,19,12,19,11,11,13,3,3,0,0,8,4,0,4,2,8,5,12,9,2,14
39,0,0,6,0,7,1,0,12,2,2,5,6,0,0,3,6,0,0,8,0,0,0,0,0,1,0,0,0,0,2,0,1,6,7,0,9,7,5,10,3,1,3,1,8,2,10,1,0,0,9,0,0,1,0,0,3,0,0,0,5,7,0,13,3,3,14,9,14,6,19,27,17,12,17,11,8,20,10,1,0,0,5,5,0,11,1,10,3,13,8,4
40,0,5,0,4,0,3,5,2,9,4,6,1,3,0,2,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,6,4,4,6,0,0,0,0,4,0,7,0,0,0,7,2,0,0,5,0,0,0,5,0,2,9,3,9,0,4,13,5,11,11,17,24,14,10,13,15,10,22,12,0,0,5,2,7,1,16,6,8,3,9,12
41,0,0,13,3,3,0,0,13,3,5,0,4,0,0,0,2,0,1,4,0,3,0,0,0,0,0,0,0,0,8,0,0,3,2,0,8,2,6,2,2,6,0,0,8,0,4,0,5,0,2,0,3,1,0,0,3,0,0,0,4,2,0,11,5,17,7,3,11,5,7,10,16,23,13,9,9,17,12,21,11,0,0,5,0,9,6,24,14,8,1,5
42,0,0,3,10,0,3,0,3,12,2,2,0,3,0,0,0,0,0,3,1,0,2,0,0,0,0,2,0,0,2,5,0,1,3,0,0,8,4,5,2,1,8,0,2,8,2,3,0,2,0,0,0,4,0,0,0,3,0,0,0,4,0,1,17,7,17,7,3,10,1,6,9,17,20,10,6,9,14,11,19,10,0,0,2,0,5,14,21,13,8,0
43,0,2,0,1,6,0,4,0,2,17,7,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,6,2,2,0,0,5,0,0,6,0,1,0,0,0,5,0,0,2,0,0,0,2,0,0,9,0,7,13,7,15,5,0,12,2,2,7,15,16,11,2,14,10,10,18,12,2,5,0,2,4,12,18,10,9
44,0,2,0,0,0,3,1,0,0,7,18,8,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,5,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,5,2,0,2,0,0,0,2,0,0,5,5,0,3,9,5,12,2,2,8,0,0,5,11,17,7,7,10,9,9,20,10,7,1,2,0,2,9,15,11
45,0,0,4,0,0,1,0,3,1,0,8,17,7,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,10,0,6,12,2,0,3,1,0,1,2,0,0,1,2,0,7,0,0,5,2,0,1,0,0,0,3,7,0,12,5,2,10,8,4,13,3,0,6,0,0,5,8,24,14,5,8,9,10,21,11,14,4,4,0,3,8,12
46,0,0,2,1,0,0,0,2,2,0,0,8,16,6,0,0,5,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,7,0,6,14,4,0,2,3,0,3,2,2,0,0,0,0,4,0,1,2,0,0,1,0,0,0,3,4,2,18,8,2,9,8,3,9,2,0,7,0,0,2,14,21,13,3,7,5,11,18,11,10,6,1,0,3,5
47,0,0,8,0,0,0,0,8,2,0,0,0,7,12,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,3,0,6,2,6,12,2,0,2,3,8,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,6,8,26,16,4,7,8,0,8,1,0,3,0,0,4,10,20,10,2,3,5,8,20,10,18,8,1,0,0
48,0,5,0,6,0,0,4,0,5,4,4,0,0,5,14,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,3,0,5,8,0,0,0,0,4,0,0,1,0,0,0,2,0,0,5,0,0,0,5,0,0,4,0,2,16,23,15,5,4,13,3,5,0,0,0,4,0,6,10,19,9,7,0,7,10,25,15,16,6,0,4
49,0,2,1,0,2,0,1,0,0,10,5,1,0,0,10,11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,5,2,0,1,0,2,5,0,0,0,0,2,0,0,0,0,0,5,0,0,2,3,0,0,2,2,0,5,0,0,6,12,21,12,2,6,9,0,2,0,0,1,0,5,2,9,18,11,4,5,3,15,21,13,13,3,1
50,0,5,0,0,0,0,4,0,0,2,14,4,0,0,2,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,5,1,0,0,5,0,0,2,2,0,0,3,11,17,9,7,3,6,0,0,0,4,0,2,2,1,8,23,13,6,2,8,11,19,10,9,7
51,0,2,1,0,0,0,1,0,0,5,4,11,1,0,5,0,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,2,2,0,5,0,0,0,0,1,8,14,11,3,0,3,0,0,1,0,5,0,1,0,13,20,18,8,4,4,9,16,7,10
52,0,0,1,0,8,0,0,0,0,0,1,1,9,0,0,5,0,2,9,13,8,0,8,0,0,8,0,0,0,0,8,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,2,0,8,0,0,2,0,5,0,0,0,0,0,8,10,9,1,0,0,8,0,1,0,3,0,0,3,13,16,18,8,3,1,9,13,3
53,0,0,0,14,4,5,0,0,0,0,0,0,0,22,12,0,2,0,0,6,10,4,0,4,0,0,5,13,13,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,6,0,0,0,6,0,0,0,0,2,0,0,0,0,0,6,6,5,0,13,3,7,0,0,0,0,0,0,3,11,14,16,6,16,6,5,12
54,0,0,0,4,14,4,3,0,5,0,0,0,0,12,19,17,7,0,0,0,6,9,4,0,9,0,0,4,12,13,3,0,7,1,0,0,1,1,1,0,5,0,5,0,0,0,5,1,3,14,4,10,3,0,0,7,0,0,0,5,1,0,1,0,2,1,1,0,5,0,5,5,5,3,13,3,8,0,0,0,2,0,5,1,12,11,16,6,21,11,3
55,0,0,0,0,4,12,4,1,1,3,0,0,0,2,10,20,15,7,0,0,0,5,9,3,1,9,0,0,3,10,13,3,0,6,0,0,0,0,6,0,1,4,1,3,0,0,1,10,0,4,13,3,9,3,0,5,5,0,0,0,4,0,0,0,0,1,6,0,1,4,0,4,4,4,3,13,3,6,0,0,0,1,1,3,2,11,9,15,11,19,11
56,0,2,0,0,0,3,13,3,0,4,4,0,0,0,5,10,20,16,7,0,0,0,2,6,1,0,9,0,0,0,7,14,4,0,9,0,0,0,0,4,0,1,2,0,1,0,0,0,8,0,3,16,6,6,5,0,3,2,2,0,0,7,0,0,0,0,0,4,0,3,1,0,2,2,1,4,11,6,3,0,0,2,0,4,1,4,7,7,13,9,20
57,0,0,1,0,8,0,3,12,3,0,0,1,0,0,0,5,10,16,14,15,8,0,8,0,6,9,0,6,0,0,8,4,12,4,0,7,0,0,0,0,4,0,1,1,0,0,0,0,0,8,0,6,14,14,4,5,0,11,1,0,0,0,7,0,0,0,0,0,4,0,1,0,0,0,10,0,4,7,4,0,0,0,2,0,4,0,3,4,7,10,10
58,0,0,8,0,0,7,0,11,12,2,0,0,0,0,0,0,2,6,16,13,14,7,0,7,0,5,9,0,2,8,0,4,3,14,4,0,9,0,0,0,0,4,0,9,0,0,0,0,0,2,4,0,5,13,10,2,3,1,7,0,2,0,2,9,8,2,0,0,0,0,0,0,0,0,0,6,2,0,6,1,0,0,0,0,2,0,8,0,4,5,6
59,0,0,2,5,0,0,4,2,10,9,0,0,0,0,0,0,0,0,8,13,10,13,4,0,6,0,7,6,0,4,5,0,5,4,11,4,0,11,1,0,0,2,3,2,9,2,0,0,0,0,0,1,1,3,9,9,2,0,0,7,0,0,0,8,11,8,1,0,0,0,0,0,1,0,0,0,6,0,0,4,0,0,0,0,0,0,2,5,0,4,2
60,0,4,0,1,1,0,5,0,0,11,14,4,0,0,1,0,0,5,0,4,9,7,9,1,0,2,0,6,5,0,0,10,0,2,5,7,1,1,11,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,7,9,6,0,4,0,4,1,0,0,4,8,8,0,0,4,0,0,0,0,0,5,0,7,0,0,4,4,0,1,0,4,0,1,3,0,9
61,0,2,0,0,0,0,1,1,0,5,12,11,1,0,5,0,0,1,3,0,0,5,3,5,0,0,0,0,4,1,0,1,7,0,7,2,3,0,1,8,0,0,0,0,0,0,3,0,0,0,0,5,0,0,2,5,6,2,2,1,0,9,0,0,0,0,6,5,0,2,0,0,0,0,0,1,1,5,3,0,0,6,1,5,0,2,0,0,0,0,1
62,0,0,4,0,0,0,0,3,0,0,2,12,10,0,0,4,0,0,3,0,0,0,2,2,4,0,2,0,0,6,0,0,2,7,0,7,2,5,0,1,7,2,0,2,0,2,0,2,0,0,0,0,6,0,0,1,5,3,0,2,1,0,9,6,2,0,0,6,4,0,1,0,1,0,0,0,1,0,4,1,0,0,5,0,5,0,4,0,0,0,0
63,0,0,2,1,0,0,0,2,2,0,0,2,11,7,0,0,2,0,2,0,0,0,0,1,1,1,2,0,0,2,3,0,1,2,4,0,7,4,4,0,0,9,1,2,2,2,1,0,0,0,0,0,1,3,0,0,1,2,0,0,2,0,0,15,8,2,0,0,5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,2,1,0,0,0
64,0,0,0,1,1,0,0,0,7,0,0,0,1,10,4,5,0,0,0,2,0,0,0,0,6,1,1,1,0,0,2,1,0,2,0,3,1,7,5,3,5,0,14,4,1,2,7,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,5,15,9,3,0,5,2,0,0,0,0,0,0,1,0,0,0,4,0,5,0,3,0,1,1,6,0,0
65,0,0,2,0,0,1,0,2,0,4,0,0,0,0,7,3,3,0,2,0,0,0,0,0,0,3,3,0,0,2,0,0,2,0,0,0,3,3,6,5,2,7,4,16,6,3,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,7,15,8,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,6,0
66,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,4,6,13,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,12,5,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,5
67,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,2,4,4,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,2,0,0,2,4,0,6,6,15,5,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,6,2,2,4,12,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0
68,0,0,0,0,0,0,0,0,1,0,0,0,13,3,0,0,0,0,3,2,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,5,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,11,1,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,2,0,0,3,11,4,0,4,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11,1,6,6,0,0,0,0,1,0,14,4,0,0,1,0,0,0,0,0,0,0
70,0,5,0,0,0,0,4,0,0,2,6,0,0,1,13,3,0,8,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,2,0,0,5,0,0,0,5,0,0,2,0,0,0,0,0,0,0,6,8,0,3,4,0,4,0,2,0,4,13,9,0,2,0,5,0,0,0,0,4
71,0,0,7,0,0,0,0,6,0,0,0,6,0,0,3,12,2,0,10,0,0,0,0,0,2,0,5,0,0,2,0,0,5,0,0,2,0,2,0,0,0,2,0,2,0,2,0,0,0,9,0,0,3,0,0,4,0,0,0,5,0,0,2,6,2,0,0,0,0,0,5,7,1,0,1,0,4,0,1,0,3,9,8,0,2,0,7,0,0,0,0
72,0,0,2,4,0,0,0,2,5,0,0,0,5,0,0,2,10,0,2,7,0,0,0,0,0,0,2,2,0,2,0,0,1,5,0,0,2,2,1,0,0,2,1,2,2,2,1,0,0,0,6,0,1,0,0,0,4,0,0,0,5,0,0,8,8,2,0,0,0,0,0,4,8,0,0,0,0,1,0,0,0,0,8,5,0,0,2,4,0,0,0
73,0,5,0,0,0,0,4,0,0,7,4,0,0,3,2,0,1,14,4,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,5,0,0,7,0,0,4,5,1,0,0,5,0,0,1,6,0,4,0,2,0,0,0,5,0,10,2,5,0,0,1,0,4
